Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Woo-Gil Park,Korea,23,Preliminary,Vine,Toccatissimo,Preliminary,s2016,Contemporary
Woo-Gil Park,Korea,23,Semifinal,Bach,Partita No.1 in B-flat Major BWV 825,Preliminary,s2016,Baroque
Woo-Gil Park,Korea,23,Semifinal,Chopin,Mazurka Op.56 No.3,Preliminary,s2016,Romantic
Woo-Gil Park,Korea,24,Semifinal,Chopin,Ballade No.3 in A-flat Major Op.47,Preliminary,s2016,Romantic
Woo-Gil Park,Korea,23,Semifinal,Liszt,Sonata in B minor ,Preliminary,s2016,Romantic
Woo-Gil Park,Korea,23,Semifinal,Mozart,Piano Concerto No.23 in A Major K.488,Preliminary,s2016,Classical
Woo-Gil Park,Korea,23,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Preliminary,Meale,Coruscations (1971),Preliminary,s2016,Contemporary
Edward Neeman,Australia,32,Preliminary,Liszt,Polonaise No.2 in E Major S.223,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Preliminary,Mendelssohn,Fantasie in F-sharp minor Op.28,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Preliminary,Chopin,Mazurka in C-sharp minor Op. 63 No.3,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Preliminary,Scriabin,Sonata No.5 in f-sharp major Op.53,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Semifinal,Mozart,Sonata  in C Major K.279,Preliminary,s2016,Classical
Edward Neeman,Australia,32,Semifinal,Rachmaninoff,Etudes-Tableaux Op.39 Nos.1-9,Preliminary,s2016,Romantic
Edward Neeman,Australia,32,Semifinal,Schoenfield,Peccadilloes No.1 Allemande No.4 Waltz No.6 Boogie,Preliminary,s2016,Contemporary
Edward Neeman,Australia,32,Semifinal,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,s2016,Classical
Edward Neeman,Australia,32,Final,Tchaikovsky,Piano Concerto No.2 in G Major Op.44,Preliminary,s2016,Romantic
Alexei Melnikov,Russia,26,Preliminary,Debussy,LacathEdraleengloutiefromPreludesBookI,Preliminary,s2016,Impressionistic
Alexei Melnikov,Russia,27,Preliminary,Debussy,Feuxd'artificefromPreludesBookII,Preliminary,s2016,Impressionistic
Alexei Melnikov,Russia,26,Preliminary,Scriabin,Sonata No.2 Op.19,Preliminary,s2016,Romantic
Alexei Melnikov,Russia,26,Preliminary,Sculthorpe,Nocturne No.1 (1945),Preliminary,s2016,Contemporary
Alexei Melnikov,Russia,26,Preliminary,Prokofiev,Sonata No.6 in A Major Op.82,Preliminary,s2016,Contemporary
Alexei Melnikov,Russia,26,Semifinal,Liszt,Spanish Rhapsody,Preliminary,s2016,Romantic
Alexei Melnikov,Russia,26,Semifinal,Franck,PrElude Chorale et Fugue,Preliminary,s2016,Romantic
Alexei Melnikov,Russia,26,Semifinal,Mussorgsky,Pictures at an Exhibition,Preliminary,s2016,Romantic
Alexei Melnikov,Russia,26,Semifinal,Beethoven,Piano Concerto No.1 in C Major Op.15,Preliminary,s2016,Classical
Alexei Melnikov,Russia,26,Final,Prokofiev,Piano Concerto No.3 in C Major Op.26,Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Preliminary,Medtner,Prologue: Andante cantabile from ‘Acht Stimmungsbilder Op.1’,Preliminary,s2016,Romantic
Martin Malmgren,Sweden,29,Preliminary,Liszt,Nuages gris,Preliminary,s2016,Romantic
Martin Malmgren,Sweden,29,Preliminary,Bartók,3 Etudes Op.18,Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Preliminary,Brett Dean,Equality (2004),Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Preliminary,Lindberg,Jubilees No.1 (2000),Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Preliminary,Chopin,Berceuse Op.57,Preliminary,s2016,Romantic
Martin Malmgren,Sweden,29,Preliminary,Ravel,Gaspard de la nuit,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,29,Semifinal,Schumann,Gesänge der Frühe Op.133,Preliminary,s2016,Romantic
Martin Malmgren,Sweden,29,Semifinal,Szymanowski,2 Mazurkas Op.62,Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Semifinal,Grainger,Jutish Medley (1923-29),Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Semifinal,Meale,Coruscations (1971),Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Semifinal,Ohana,Mouvements paralleles from ‘Etudes d'interpretation Book 1’,Preliminary,s2016,Contemporary
Martin Malmgren,Sweden,29,Semifinal,Debussy,Etude pour les huit doigts,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,30,Semifinal,Debussy,Etude pour les cinq doigts,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,31,Semifinal,Debussy,Etude pour les tierces,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,32,Semifinal,Debussy,Etude pour les quartes,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,33,Semifinal,Debussy,Etude pour les sixtes,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,34,Semifinal,Debussy,Etudes pour les octaves,Preliminary,s2016,Impressionistic
Martin Malmgren,Sweden,29,Semifinal,Bach,Piano Concerto No.1 in D minor BWV 1052,Preliminary,s2016,Baroque
Martin Malmgren,Sweden,29,Final,Medtner,Piano Concerto No.2 in C minor Op.50,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,23,Preliminary,Haydn,Sonata in B minor Hob.XVI:32,Preliminary,s2016,Classical
Roman Lopatynskyi,Ukraine,23,Preliminary,Tchaikovsky-Feinberg,Scherzo from ‘Symphony No.6’,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,23,Preliminary,Kats-Chernin,Page Turn (2000),Preliminary,s2016,Contemporary
Roman Lopatynskyi,Ukraine,23,Preliminary,Brahms,Intermezzo in E-flat minor Op.118 No.6,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,23,Preliminary,Stravinsky,Trois movements de PEtrouchka,Preliminary,s2016,Contemporary
Roman Lopatynskyi,Ukraine,23,Semifinal,Schubert,Sonata in A minor D.784,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,23,Semifinal,Hindemith,Suite ‘1922’ Op.26,Preliminary,s2016,Contemporary
Roman Lopatynskyi,Ukraine,23,Semifinal,Rachmaninoff,Prelude in B-flat Major Op. 32 No. 2,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,24,Semifinal,Rachmaninoff,Prelude in G Major Op. 32 No. 10,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,25,Semifinal,Rachmaninoff,Prelude in E Minor Op. 32 No. 4,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,26,Semifinal,Rachmaninoff,Prelude in B Major Op. 32 No. 11,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,27,Semifinal,Rachmaninoff,Prelude in G-sharp minor Op.32 No.12,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,28,Semifinal,Rachmaninoff,Prelude in D-flat Major Op. 32 No. 13,Preliminary,s2016,Romantic
Roman Lopatynskyi,Ukraine,23,Semifinal,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,s2016,Classical
Roman Lopatynskyi,Ukraine,23,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Preliminary,Chopin,Polonaise in A-flat Major Op.53,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Preliminary,Scriabin,2 Poems Op.32,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Preliminary,Rachmaninoff,Prelude in G-sharp minor Op.32 No.12,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,27,Preliminary,Rachmaninoff,Etude in C-sharp minor Op.33 No.9,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Preliminary,Vine,Five Bagatelles,Preliminary,s2016,Contemporary
Quang Hong Luu,Vietnam,26,Preliminary,Liszt,Apres une lecture de Dante (Fantasia quasi sonata),Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Semifinal,Mozart,Fantasy in D minor K.397,Preliminary,s2016,Classical
Quang Hong Luu,Vietnam,26,Semifinal,Beethoven,"Sonata in F minor Op.57 ""Appasionata""",Preliminary,s2016,Classical
Quang Hong Luu,Vietnam,26,Semifinal,Ravel,Oiseaux Tristes from Miroirs,Preliminary,s2016,Impressionistic
Quang Hong Luu,Vietnam,27,Semifinal,Ravel,Un barque sur l'Ocean from Miroirs,Preliminary,s2016,Impressionistic
Quang Hong Luu,Vietnam,28,Semifinal,Ravel,Alborada del gracioso from Miroirs,Preliminary,s2016,Impressionistic
Quang Hong Luu,Vietnam,26,Semifinal,Liszt,Vallee d'Obermann,Preliminary,s2016,Romantic
Quang Hong Luu,Vietnam,26,Semifinal,Beethoven,Piano Concerto No.1 in C Major Op.15,Preliminary,s2016,Classical
Quang Hong Luu,Vietnam,26,Final,Liszt,Piano Concerto No.2 in A Major S.125,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Preliminary,Beethoven,Sonata in E-flat Major Op.27 No.1,Preliminary,s2016,Classical
Tony Lee,Australia,25,Preliminary,Rachmaninoff,Daisies Op.38 No.3,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Preliminary,Rachmaninoff,Oriental Sketch,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Preliminary,Franck,PrElude Chorale and Fugue,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Preliminary,Benjamin,Etudes ImprovisEes,Preliminary,s2016,Contemporary
Tony Lee,Australia,25,Preliminary,Benjamin,Scherzino (1936),Preliminary,s2016,Contemporary
Tony Lee,Australia,25,Preliminary,Scriabin,Sonata No.4 in F-sharp Major Op.30,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Semifinal,Schubert,3 Klavierstücke D.946,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Semifinal,Chopin,Waltz in E Major Op. Posthumous,Preliminary,s2016,Romantic
Tony Lee,Australia,26,Semifinal,Chopin,Mazurka in C-sharp minor Op.50 No.3,Preliminary,s2016,Romantic
Tony Lee,Australia,27,Semifinal,Chopin,Mazurka in B minor Op.30 No.2,Preliminary,s2016,Romantic
Tony Lee,Australia,28,Semifinal,Chopin,Waltz in A-flat Major Op.42,Preliminary,s2016,Romantic
Tony Lee,Australia,25,Semifinal,Prokofiev,Sonata No.7 in B-flat Major Op.83,Preliminary,s2016,Contemporary
Tony Lee,Australia,25,Semifinal,Beethoven,Piano Concerto No.2 in B-flat Major Op.19,Preliminary,s2016,Classical
Tony Lee,Australia,25,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,s2016,Romantic
Daniel Lebhardt,Hungary,24,Preliminary,Bach,Partita No.1 in B-flat Major BWV 825,Preliminary,s2016,Baroque
Daniel Lebhardt,Hungary,24,Preliminary,Hair,Under Aldebaran (1984),Preliminary,s2016,Contemporary
Daniel Lebhardt,Hungary,24,Preliminary,Bartók,Etude Op.18 No.1 Allegro molto,Preliminary,s2016,Contemporary
Daniel Lebhardt,Hungary,24,Preliminary,Beethoven,Sonata in G Major Op.31 No.1,Preliminary,s2016,Classical
Daniel Lebhardt,Hungary,24,Preliminary,Ravel,Jeux d’eau,Preliminary,s2016,Impressionistic
Daniel Lebhardt,Hungary,24,Preliminary,Rachmaninoff,Etude-Tableau in E-flat Major Op.33 No.7,Preliminary,s2016,Romantic
Daniel Lebhardt,Hungary,24,Semifinal,Brahms,Intermezzo in A Major Op.118 No.2,Preliminary,s2016,Romantic
Daniel Lebhardt,Hungary,24,Semifinal,Brahms,Intermezzo in E-flat minor Op.118 No.6,Preliminary,s2016,Romantic
Daniel Lebhardt,Hungary,24,Semifinal,Ravel,Gaspard de la nuit,Preliminary,s2016,Impressionistic
Daniel Lebhardt,Hungary,24,Semifinal,Liszt,Sonata in B minor,Preliminary,s2016,Romantic
Daniel Lebhardt,Hungary,24,Semifinal,Mozart,Piano Concerto No.26 in D Major K.537,Preliminary,s2016,Classical
Daniel Lebhardt,Hungary,24,Final,Brahms,Piano Concerto No.2 in B-flat Major Op.83,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Preliminary,Harvey,Toccata DNA (1993),Preliminary,s2016,Contemporary
Daniel Le,Australia,24,Preliminary,Chopin,Ballade No.4 in F Minor Op.52,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Preliminary,Vine,Toccatissimo,Preliminary,s2016,Contemporary
Daniel Le,Australia,24,Preliminary,Liszt,Transcendental Etude No.10,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Preliminary,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Semifinal,Bach,Toccata in E minor BWV 914,Preliminary,s2016,Baroque
Daniel Le,Australia,24,Semifinal,Beethoven,Sonata in A-flat Major Op.110,Preliminary,s2016,Classical
Daniel Le,Australia,24,Semifinal,Franck,PrElude Chorale and Fugue,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Semifinal,Scriabin,Sonata No.5 in f-sharp major Op.53,Preliminary,s2016,Romantic
Daniel Le,Australia,24,Semifinal,Mozart,Piano Concerto No.25 in C Major K.503,Preliminary,s2016,Classical
Daniel Le,Australia,24,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,s2016,Romantic
Jianing Kong,China,30,Preliminary,Bach,Prelude and Fugue in G-sharp minor BWV 863,6,s2016,Baroque
Jianing Kong,China,30,Preliminary,Hair,Under Aldebaran (1984),6,s2016,Contemporary
Jianing Kong,China,30,Preliminary,Ravel,Scarbo from Gaspard de la Nuit,6,s2016,Impressionistic
Jianing Kong,China,30,Preliminary,Scarlatti,Sonata in G Major K.454,6,s2016,Baroque
Jianing Kong,China,31,Preliminary,Scarlatti,Sonata in G Major K.455,6,s2016,Baroque
Jianing Kong,China,30,Preliminary,Chopin,Twelve Etudes Op.25,6,s2016,Romantic
Jianing Kong,China,30,Semifinal,Bach,Aria variata alla maniera italiana in A minor BWV 989,6,s2016,Baroque
Jianing Kong,China,30,Semifinal,Beethoven,33 Variations on a waltz by Anton Diabelli Op.120,6,s2016,Classical
Jianing Kong,China,30,Semifinal,Tema,Vivace,6,s2016,Contemporary
Jianing Kong,China,30,Semifinal,Mozart,Piano Concerto No.21 in C Major K.467,6,s2016,Classical
Jianing Kong,China,30,Final,Brahms,Piano Concerto No.2 in B-flat Major Op.83,6,s2016,Romantic
Alyosha Jurinic,Croatia,27,Preliminary,Debussy,Rêverie,Preliminary,s2016,Impressionistic
Alyosha Jurinic,Croatia,27,Preliminary,Beethoven,Sonata in E-flat Major Op.27 No.1,Preliminary,s2016,Classical
Alyosha Jurinic,Croatia,27,Preliminary,Agnew,Poem No.1 (1922),Preliminary,s2016,Contemporary
Alyosha Jurinic,Croatia,27,Preliminary,Chopin,Sonata No.3 in B minor Op.58,Preliminary,s2016,Romantic
Alyosha Jurinic,Croatia,27,Semifinal,Schumann,Sonata No.1 in F-sharp minor Op.11,Preliminary,s2016,Romantic
Alyosha Jurinic,Croatia,27,Semifinal,Debussy,Images Book II,Preliminary,s2016,Impressionistic
Alyosha Jurinic,Croatia,27,Semifinal,Liszt,Etude de concert S.144 No.2,Preliminary,s2016,Romantic
Alyosha Jurinic,Croatia,28,Semifinal,Liszt,Hungarian Rhapsody No.11,Preliminary,s2016,Romantic
Alyosha Jurinic,Croatia,27,Semifinal,Mozart,Piano Concerto No.26 in D Major K.537,Preliminary,s2016,Classical
Alyosha Jurinic,Croatia,27,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Preliminary,Haydn,Sonata in E Major HobXVI:31,Preliminary,s2016,Classical
Fantee Jones,Taiwan / United States,23,Preliminary,Grainger,Country Gardens (1918),Preliminary,s2016,Contemporary
Fantee Jones,Taiwan / United States,23,Preliminary,Dutilleux,Sonata III: Choral et Variations,Preliminary,s2016,Contemporary
Fantee Jones,Taiwan / United States,23,Preliminary,Chopin,Waltz in F Major Op. 34 No. 3,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,24,Preliminary,Chopin,Waltz Op. 70 No. 2,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Preliminary,Schumann,Carnaval Op.9,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Semifinal,Schubert,Fantasie in C Major D.760 (Wanderer),Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Semifinal,Chopin,Twelve Etudes Op.25,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Semifinal,Gounod-Liszt,Waltz from ‘Faust’,Preliminary,s2016,Romantic
Fantee Jones,Taiwan / United States,23,Semifinal,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,s2016,Classical
Fantee Jones,Taiwan / United States,23,Final,Prokofiev,Piano Concerto No.3 in C Major Op.26,Preliminary,s2016,Contemporary
Gyu Tae Ha,Korea,20,Preliminary,Chopin,Nocturne in D-flat Major Op.27 No.2 ,Semifinal,s2016,Romantic
Gyu Tae Ha,Korea,20,Preliminary,Liszt,Mephisto Waltz No.1,Semifinal,s2016,Romantic
Gyu Tae Ha,Korea,20,Preliminary,Beethoven,Sonata in E minor Op.90,Semifinal,s2016,Classical
Gyu Tae Ha,Korea,20,Preliminary,Vine,Sonata No.1,Semifinal,s2016,Contemporary
Gyu Tae Ha,Korea,20,Semifinal,Haydn,Sonata in B minor Hob.XVI:32,Semifinal,s2016,Classical
Gyu Tae Ha,Korea,20,Semifinal,Schumann,Kreisleriana Op.16,Semifinal,s2016,Romantic
Gyu Tae Ha,Korea,20,Semifinal,Prokofiev,Sonata No.7 in b-flat Major Op.83,Semifinal,s2016,Contemporary
Gyu Tae Ha,Korea,20,Semifinal,Mozart,Piano Concerto No.20 in D minor K.466,Semifinal,s2016,Classical
Gyu Tae Ha,Korea,20,Final,Beethoven,Piano Concerto No.4 in G Major Op.58,Semifinal,s2016,Classical
Andrey Gugnin.,Russia,29,Preliminary,Beethoven,Fantasia in G minor Op.77,1,s2016,Classical
Andrey Gugnin.,Russia,29,Preliminary,Zaderatsky,Prelude and Fugue D Major from ‘24 Preludes and Fugues’,1,s2016,Contemporary
Andrey Gugnin.,Russia,29,Preliminary,Harvey,48 Fugues for Frank Zappa No.6: G-Spot Tornado (2009),1,s2016,Contemporary
Andrey Gugnin.,Russia,29,Preliminary,Sibelius,Impromptu in B minor Op.5 No.5,1,s2016,Romantic
Andrey Gugnin.,Russia,29,Preliminary,Ravel,Une Barque sur l’Ocean from Miroirs,1,s2016,Impressionistic
Andrey Gugnin.,Russia,29,Preliminary,Mily Balakirev,Islamey,1,s2016,Romantic
Andrey Gugnin.,Russia,29,Semifinal,Nikolai Medtner,Sonata Op.53 No.1 ‘Romantica’,1,s2016,Romantic
Andrey Gugnin.,Russia,29,Semifinal,Scriabin,Three Pieces Op.45,1,s2016,Romantic
Andrey Gugnin.,Russia,29,Semifinal,Chopin,Twelve Etudes Op.25,1,s2016,Romantic
Andrey Gugnin.,Russia,29,Semifinal,Mozart,Piano Concerto No.9 in E-flat Major K.271,1,s2016,Classical
Andrey Gugnin.,Russia,29,Final,Prokofiev,Piano Concerto No.3 in C Major Op.26,1,s2016,Contemporary
Ayesha Gough,Australia,22,Preliminary,Tchaikovsky,Dumka Op.59,Preliminary,s2016,Romantic
Ayesha Gough,Australia,22,Preliminary,Peter Sculthorpe,Djilile (1986),Preliminary,s2016,Contemporary
Ayesha Gough,Australia,22,Preliminary,Shchedrin-Pletnev,Prologue and Horse-Racing from the ballet ‘Anna Karenina’,Preliminary,s2016,Contemporary
Ayesha Gough,Australia,22,Preliminary,Verdi-Liszt,Miserere du Trovatore S.433,Preliminary,s2016,Romantic
Ayesha Gough,Australia,22,Preliminary,Schubert,Grazer Fantasie in C Major D.605a,Preliminary,s2016,Romantic
Ayesha Gough,Australia,22,Preliminary,Harvey,Toccata DNA (1993),Preliminary,s2016,Contemporary
Ayesha Gough,Australia,22,Semifinal,Beethoven,Sonata in C minor Op.111,Preliminary,s2016,Classical
Ayesha Gough,Australia,22,Semifinal,Prokofiev,Sonata No.6 in A Major Op.82,Preliminary,s2016,Contemporary
Ayesha Gough,Australia,22,Semifinal,Beethoven,Piano Concerto No.1 in C Major Op.15,Preliminary,s2016,Classical
Ayesha Gough,Australia,22,Final,Prokofiev,Piano Concerto No.3 in C Major Op.26,Preliminary,s2016,Contemporary
Lindsay Garritson,United States,29,Preliminary,Scriabin,Sonata in G-sharp minor No.2 Op.19,Preliminary,s2016,Romantic
Lindsay Garritson,United States,29,Preliminary,Vine,Toccatissimo,Preliminary,s2016,Contemporary
Lindsay Garritson,United States,29,Preliminary,Liszt,Spanish Rhapsody,Preliminary,s2016,Romantic
Lindsay Garritson,United States,29,Preliminary,Schubert-Liszt,Ständchen D.889,Preliminary,s2016,Romantic
Lindsay Garritson,United States,29,Preliminary,Bartók,Sonata Sz.80,Preliminary,s2016,Contemporary
Lindsay Garritson,United States,29,Semifinal,Schumann,Sonata No.3 in F minor Op.14,Preliminary,s2016,Romantic
Lindsay Garritson,United States,29,Semifinal,Glinka-Balakirev,The Lark,Preliminary,s2016,Romantic
Lindsay Garritson,United States,29,Semifinal,Prokofiev,Sonata No.6 in A Major Op.82,Preliminary,s2016,Contemporary
Lindsay Garritson,United States,29,Semifinal,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,s2016,Classical
Lindsay Garritson,United States,29,Final,Saint-Saëns,Piano Concerto No.2 in G minor Op.22,Preliminary,s2016,Romantic
Yui Fushiki,Japanese,25,Preliminary,Chopin,Polonaise-fantasy in A-flat Major Op.61,Preliminary,s2016,Romantic
Yui Fushiki,Japanese,25,Preliminary,Sculthorpe,Harbour Dreaming (2000),Preliminary,s2016,Contemporary
Yui Fushiki,Japanese,25,Preliminary,Haydn,Sonata in E minor Hob.XVI:34,Preliminary,s2016,Classical
