Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Margarita Shevchenko,Russia,29,Semifinal Recital,Beethoven,Sonata in E-flat major Op.31 No.3,Preliminary,10th,
Margarita Shevchenko,Russia,29,Semifinal Recital,Rachmaninoff,Moments musicaux Op.16,Preliminary,10th,
Margarita Shevchenko,Russia,29,Semifinal Recital,Vine,Sonata No.1,Preliminary,10th,
Margarita Shevchenko,Russia,29,Final Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,10th,
Margarita Shevchenko,Russia,29,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,
Christopher Shih,United States,24,Preliminary,Bach,Prelude and Fugue in F major BWV 880,Preliminary,10th,
Christopher Shih,United States,24,Preliminary,Bach,Prelude and Fugue in F minor BWV 881,Preliminary,10th,
Christopher Shih,United States,24,Preliminary,Chopin,Barcarolle in F-sharp Major Op.60,Preliminary,10th,
Christopher Shih,United States,24,Preliminary,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,
Christopher Shih,United States,24,Preliminary,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,10th,
Christopher Shih,United States,24,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,10th,
Christopher Shih,United States,24,Semifinal Recital,Mozart,Sonata in D major K.311,Preliminary,10th,
Christopher Shih,United States,24,Semifinal Recital,Ravel,Gaspard de la nuit,Preliminary,10th,
Christopher Shih,United States,24,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Christopher Shih,United States,24,Semifinal Recital,Brahms,Variations and Fugue on a Theme of Handel Op.24,Preliminary,10th,
Christopher Shih,United States,24,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,
Christopher Shih,United States,24,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Preliminary,Beethoven,Sonata in C minor Op.111,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Preliminary,Schumann,Sonata No.2 in G minor Op.22,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Semifinal Recital,Bach,Italian Concerto BWV 971,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Semifinal Recital,Schumann,Kreisleriana Op.16,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Semifinal Recital,Ginastera,Sonata No.1 Op.22,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Final Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,10th,
Niklas Sivelöv,Sweden,29,Final Concerti,Rachmaninoff,Piano Concerto No.1 in F-sharp minor Op.1,Preliminary,10th,
Katia Skanavi,Russia,25,Preliminary,Liszt,Sonetto 123 del Petrarca,Finalist,10th,
Katia Skanavi,Russia,25,Preliminary,Schubert,Sonata in A minor D. 784,Finalist,10th,
Katia Skanavi,Russia,25,Preliminary,Schumann,"Variations on the name ""Abegg "" Op.1",Finalist,10th,
Katia Skanavi,Russia,25,Preliminary,Vine,Sonata No.1,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Recital,Chopin,Andante Spianato and Grande Polonaise Brillantein E-flat major Op.22,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Recital,Bolcom,Nine Bagatelles,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Recital,Schumann,Kinderszenen Op.15,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Recital,Chopin,Sonata No.2 in B-flat minor Op.35,Finalist,10th,
Katia Skanavi,Russia,25,Semifinal Recital,Handel,Chaconne in G major,Finalist,10th,
Katia Skanavi,Russia,25,Final Concerti,Saint-Saëns,Piano Concerto No.2 in G minor Op.22,Finalist,10th,
Katia Skanavi,Russia,25,Final Concerti,Rachmaninoff,Rhapsody on a Theme of Paganini Op.43,Finalist,10th,
Alex Slobodyanik,Russia,22,Preliminary,Chopin,"Polonaise in A-flat Major Op.53 ""Heroic""",Preliminary,10th,
Alex Slobodyanik,Russia,22,Preliminary,Schumann,Kinderszenen Op.15,Preliminary,10th,
Alex Slobodyanik,Russia,22,Preliminary,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Recital,Debussy,Suite Bergamasque,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Recital,Handel,Suite in E minor,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Recital,Chopin,Nocturne in D-flat major Op.27 No.2,Preliminary,10th,
Alex Slobodyanik,Russia,22,Semifinal Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,10th,
Alex Slobodyanik,Russia,22,Final Concerti,Shostakovich,Piano Concerto No.1 in C minor Op.35,Preliminary,10th,
Alex Slobodyanik,Russia,22,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Mozart,Nine Variations in C major on Lison dormait K.264,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etudes Pour les cinq doigts,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les tierces,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les agrEments,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les sonoritEs opposEes,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les notes rEpEtEes,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les huit doigts,Preliminary,10th,
Ju-Ying Song,United States,27,Preliminary,Liszt,Totentanz,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Schumann,Waldszenen Op.82,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Busoni,Ten Variations on a Prelude by Chopin,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Chopin,Nocturne in B major Op.62 No.1,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Sessions,Sonata No.1,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Ju-Ying Song,United States,27,Semifinal Recital,Cowell,Four Experimental Pieces,Preliminary,10th,
Ju-Ying Song,United States,27,Final Concerti,Shostakovich,Piano Concerto No.2 in F major Op.102,Preliminary,10th,
Ju-Ying Song,United States,27,Final Concerti,Ravel,Piano Concerto for the Left Hand,Preliminary,10th,
Dmitri Teterin,Russia,25,Preliminary,Bach,Prelude and Fugue in B minor BWV 869,Preliminary,10th,
Dmitri Teterin,Russia,25,Preliminary,Prokofiev,Sonata No.6 in A major Op.82,Preliminary,10th,
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in E major K.135,Preliminary,10th,
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in G minor K.8,Preliminary,10th,
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in F major K.17,Preliminary,10th,
Dmitri Teterin,Russia,25,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Dmitri Teterin,Russia,25,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Dmitri Teterin,Russia,25,Semifinal Recital,Chopin,Twenty-four Etudes Op.10 and Op.25,Preliminary,10th,
Dmitri Teterin,Russia,25,Final Concerti,Mozart,Piano Concerto No.9 in E-flat major K.271,Preliminary,10th,
Dmitri Teterin,Russia,25,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,10th,
Albert Tiu,Philippines,28,Preliminary,Beethoven,Six Bagatelles Op.126,Preliminary,10th,
Albert Tiu,Philippines,28,Preliminary,Bartók,SonataSz.80,Preliminary,10th,
Albert Tiu,Philippines,28,Preliminary,Liszt,Venezia e Napoli,Preliminary,10th,
Albert Tiu,Philippines,28,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Albert Tiu,Philippines,28,Semifinal Recital,Mendelssohn,Prelude and Fugue in E minor Op.35 No.1,Preliminary,10th,
Albert Tiu,Philippines,28,Semifinal Recital,Stockhausen,Klavierstücke Nos. 5 and 9,Preliminary,10th,
Albert Tiu,Philippines,28,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Albert Tiu,Philippines,28,Semifinal Recital,Rachmaninoff,Sonata No.1 in D minor Op.28,Preliminary,10th,
Albert Tiu,Philippines,28,Final Concerti,Mozart,Piano Concerto No.27 in B-flat major K.595,Preliminary,10th,
Albert Tiu,Philippines,28,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in F major K.183,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in F major K.17,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in G major K.454,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in G major K.432,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Shostakovich,Twenty-Four Preludes Op.34,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,Scriabin,"Sonata No.2 in G-sharp minor Op.19 (""Sonata-Fantasy"")",Preliminary,10th,
Dimitri Vassilakis,Greece,29,Preliminary,AlbEniz,Navarra,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Semifinal Recital,Schumann,Toccata in C major Op.7,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Semifinal Recital,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Semifinal Recital,Schubert,Sonata in G major D.894,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Final Concerti,Mozart,Piano Concerto No.17 in G major K.453,Preliminary,10th,
Dimitri Vassilakis,Greece,29,Final Concerti,Ravel,Piano Concerto in G major,Preliminary,10th,
George Vatchnadze,Georgia,29,Preliminary,Haydn,Sonata in E-flat major Hob.XVI:49,Preliminary,10th,
George Vatchnadze,Georgia,29,Preliminary,Prokofiev,Sonata No.6 in A major Op.82,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Scarlatti,Sonata in F minor K.466,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Scarlatti,Sonata in E major K.135,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Ravel,Gaspard de la nuit,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Stravinsky,Sonata (1924),Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,
George Vatchnadze,Georgia,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
George Vatchnadze,Georgia,29,Final Concerti,Mozart,Piano Concerto No.22 in E-flat major K.482,Preliminary,10th,
George Vatchnadze,Georgia,29,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,
Lev Vinocour,Russia,26,Preliminary,Beethoven,Sonata in F major Op.54,Semifinal,10th,
Lev Vinocour,Russia,26,Preliminary,Chopin,Polonaise in F-sharp minor Op.44,Semifinal,10th,
Lev Vinocour,Russia,26,Preliminary,Prokofiev,Ten Pieces Op.12,Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Recital,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Recital,Bolcom,Nine Bagatelles,Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Recital,Berio,Three Pastorales (Wasserklavier(1965) Erdenklavier(1971) Feuerklavier(1989)),Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Recital,Schumann,Symphonic Etudes Op.13,Semifinal,10th,
Lev Vinocour,Russia,26,Semifinal Recital,Strauss-Godowsky,Symphonic Metamorphosis on Die Fledermaus,Semifinal,10th,
Lev Vinocour,Russia,26,Final Concerti,Shostakovich,Piano Concerto No.1 in C minor Op.35,Semifinal,10th,
Lev Vinocour,Russia,26,Final Concerti,Brahms,Piano Concerto No.2 in B-flat major Op.83,Semifinal,10th,
Dmitri Vorobieff,Russia,23,Preliminary,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Etude in D-flat major Op.8 No.10,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Etude in C-sharp minor Op.42 No.5,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Mazurka Op.3 No.1,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Preliminary,Balakirev,Islamey,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Bach-Feinberg,Largofrom the Organ Sonata in C major,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in C minor Op.39 No.1,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in A minor Op.39 No.2,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in F-sharp minor Op.39 No.3,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in E-flat minor Op.39 No.5,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,
Dmitri Vorobieff,Russia,23,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,10th,
Yi Wu,Argentina,29,Preliminary,Granados,Goyescas: El amor y la muerte,Preliminary,10th,
Yi Wu,Argentina,29,Preliminary,Scarlatti,Sonata in F major K.151,Preliminary,10th,
Yi Wu,Argentina,29,Preliminary,Scarlatti,Sonata in D minor K.141,Preliminary,10th,
Yi Wu,Argentina,29,Preliminary,Chopin,Sonata No.2 in B-flat minor Op.35,Preliminary,10th,
Yi Wu,Argentina,29,Preliminary,Liszt,Mephisto Waltz No.1,Preliminary,10th,
Yi Wu,Argentina,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,
Yi Wu,Argentina,29,Semifinal Recital,Liszt,Sonata in B minor,Preliminary,10th,
Yi Wu,Argentina,29,Semifinal Recital,Debussy,Images Book I,Preliminary,10th,
Yi Wu,Argentina,29,Semifinal Recital,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,
Yi Wu,Argentina,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Yi Wu,Argentina,29,Final Concerti,Mozart,Piano Concerto No.15 in B-flat major K.450,Preliminary,10th,
Yi Wu,Argentina,29,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,
Peter Miyamoto,United States,27,Preliminary,Chopin,Ballade No.1 in G minor Op.23,Preliminary,10th,
Peter Miyamoto,United States,27,Preliminary,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Preliminary,10th,
Peter Miyamoto,United States,27,Preliminary,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,
Peter Miyamoto,United States,27,Preliminary,Liszt,Transcendental Etude No.10,Preliminary,10th,
Peter Miyamoto,United States,27,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,10th,
Peter Miyamoto,United States,27,Semifinal Recital,Berg,Sonata Op.1,Preliminary,10th,
Peter Miyamoto,United States,27,Semifinal Recital,Beethoven,Sonata in E major Op.109,Preliminary,10th,
Peter Miyamoto,United States,27,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,
Peter Miyamoto,United States,27,Semifinal Recital,Liszt,Sonata in B minor,Preliminary,10th,
Peter Miyamoto,United States,27,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,
Peter Miyamoto,United States,27,Final Concerti,Chopin,Piano Concerto No.1 in E minor Op.11,Preliminary,10th,
Jon Nakamatsu,United States,28,Preliminary,Brahms,Sonata in C major Op.1,1st,10th,
Jon Nakamatsu,United States,28,Preliminary,Stravinsky,Four Etudes Op.7,1st,10th,
Jon Nakamatsu,United States,28,Preliminary,Chopin,Andante Spianato and Grande Polonaise Brillantein E-flat major Op.22,1st,10th,
Jon Nakamatsu,United States,28,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,1st,10th,
Jon Nakamatsu,United States,28,Semifinal Recital,Franck-Bauer,Prelude Fugue and Variation Op.18,1st,10th,
Jon Nakamatsu,United States,28,Semifinal Recital,Bolcom,Nine Bagatelles,1st,10th,
Jon Nakamatsu,United States,28,Semifinal Recital,Beethoven,Sonata in E major Op.109,1st,10th,
Jon Nakamatsu,United States,28,Semifinal Recital,Schumann,Carnaval Op.9,1st,10th,
Jon Nakamatsu,United States,28,Final Concerti,Beethoven,Piano Concerto No.2 in B-flat major Op.19,1st,10th,
Jon Nakamatsu,United States,28,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,1st,10th,
Maurizio Baglini,Italy,26,Preliminary Round,Schubert,Sonata in G Major D.894,Semifinal,11th,
Maurizio Baglini,Italy,26,Preliminary Round,Liszt,Après une lecture de Dante (Fantasia quasi sonata),Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Bach-Busoni,Wachet auf ruft uns die Stimme BWV 645,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Bach-Busoni,Nun komm der Heiden Heiland BWV 659,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Bach-Busoni,In dir ist Freude BWV 615,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Scriabin,Sonata No.3 in F-sharp Minor Op.23,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Judith Lang Zaimont,Impronta Digitale,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Recital,Schumann,Carnaval Op.9,Semifinal,11th,
Maurizio Baglini,Italy,26,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Semifinal,11th,
Maurizio Baglini,Italy,26,Final Round,Mozart,Piano Concerto No.25 in C Major K.503,Semifinal,11th,
Maurizio Baglini,Italy,26,Final Round,Brahms,Piano Concerto No.1 in D Minor Op.15,Semifinal,11th,
Dror Biran,Israel,24,Preliminary Round,Brahms,Four Ballades Op.10,Preliminary,11th,
Dror Biran,Israel,24,Preliminary Round,Shostakovich,Prelude and Fugue in A Major Op.87 No.7,Preliminary,11th,
Dror Biran,Israel,24,Preliminary Round,Ravel,La Valse,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Recital,Scarlatti,Sonata in B Minor K.87,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Recital,Schubert,Sonata in A Minor D.784,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Recital,Lowell Liebermann,Three Impromptus,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Recital,Medtner,Sonata in C Major Op.11 No.3,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Recital,Rachmaninoff,Sonata No.2 in B-flat Minor Op.36,Preliminary,11th,
Dror Biran,Israel,24,Semifinal Chamber Music,Schumann,Piano Quintet in E-flat Major Op.44,Preliminary,11th,
Dror Biran,Israel,24,Final Round,Beethoven,Piano Concerto No.2 in B-flat Major Op.19,Preliminary,11th,
Dror Biran,Israel,24,Final Round,Beethoven,Piano Concerto No.5 in E-flat Major Op.73,Preliminary,11th,
Yuri Blinov,Belarus,25,Preliminary Round,Prokofiev,Etude in D Minor Op.2 No.1,Preliminary,11th,
Yuri Blinov,Belarus,25,Preliminary Round,Prokofiev,Etude in E Minor Op.2 No.2,Preliminary,11th,
Yuri Blinov,Belarus,25,Preliminary Round,Prokofiev,Etude in C Minor Op.2 No.3,Preliminary,11th,
Yuri Blinov,Belarus,25,Preliminary Round,Scriabin,Three Pieces Op.45,Preliminary,11th,
Yuri Blinov,Belarus,25,Preliminary Round,Brahms,Sonata No.7 Op.64,Preliminary,11th,
Yuri Blinov,Belarus,25,Semifinal Round,Taneyev,Prelude and Fugue in G-sharp Minor Op.29,Preliminary,11th,
Yuri Blinov,Belarus,25,Semifinal Round,Lowell Liebermann,Three Impromptus,Preliminary,11th,
Yuri Blinov,Belarus,25,Semifinal Round,Schubert,Klavierstück No.1 in E-flat Minor D.946,Preliminary,11th,
Yuri Blinov,Belarus,25,Semifinal Round,Yuri Blinov,Impromptu and Fugue,Preliminary,11th,
Yuri Blinov,Belarus,25,Semifinal Round,Rachmaninoff,Etudes-tableaux Op.39,Preliminary,11th,
Yuri Blinov,Belarus,25,Chamber Music,Franck,Piano Quintet in F Minor,Preliminary,11th,
Yuri Blinov,Belarus,25,Final Round,Chopin,Piano Concerto No.2 in F Minor Op.21,Preliminary,11th,
Yuri Blinov,Belarus,25,Final Round,Prokofiev,Piano Concerto No.3 in C Major Op.26,Preliminary,11th,
